ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051085	chaperone cofactor-dependent protein refolding	2/104	13/17911	0.00249813476871897	0.0872076137443712	0.0818766658647125	DNAJB12/ERO1A	2
GO:0071872	cellular response to epinephrine stimulus	2/104	13/17911	0.00249813476871897	0.0872076137443712	0.0818766658647125	PRKACA/PKLR	2
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	3/104	49/17911	0.00288635206600966	0.0963790602911052	0.0904874675156347	KRT6A/LTF/GAPDH	3
GO:0034599	cellular response to oxidative stress	4/104	103/17911	0.00305414944481493	0.0977327822340778	0.0917584372674662	PRDX1/LONP1/HTRA2/ERO1A	4
GO:0036035	osteoclast development	2/104	16/17911	0.00379989963534896	0.115423478191686	0.108367711843893	LTF/ANXA2	2
GO:0038061	NIK/NF-kappaB signaling	5/104	179/17911	0.00390756566794769	0.115423478191686	0.108367711843893	PSMD13/PRDX1/PPM1B/PSMC3/RPS3	5
GO:0034605	cellular response to heat	4/104	116/17911	0.00467085429489765	0.132859855499311	0.124738214113251	CHORDC1/PRKACA/DNAJB6/HTRA2	4
GO:0017148	negative regulation of translation	3/104	61/17911	0.00536213093962599	0.147075591486884	0.138084950888865	RACK1/GAPDH/RPS3	3
GO:0032801	receptor catabolic process	2/104	21/17911	0.0065254049043466	0.172361785416367	0.161825415310048	SH3GLB1/ANXA2	2
GO:0042744	hydrogen peroxide catabolic process	2/104	22/17911	0.00715091809499613	0.172361785416367	0.161825415310048	PRDX1/HBB	2
GO:0045454	cell redox homeostasis	3/104	69/17911	0.0075497950834813	0.172361785416367	0.161825415310048	PDIA6/PDIA3/ERO1A	3
GO:0051603	proteolysis involved in cellular protein catabolic process	3/104	69/17911	0.0075497950834813	0.172361785416367	0.161825415310048	PRKACA/LONP1/PSMC3	3
GO:0061436	establishment of skin barrier	2/104	23/17911	0.00780248122287153	0.172361785416367	0.161825415310048	FLG2/HRNR	2
GO:0086064	cell communication by electrical coupling involved in cardiac conduction	2/104	23/17911	0.00780248122287153	0.172361785416367	0.161825415310048	PRKACA/ATP1A3	2
GO:0016241	regulation of macroautophagy	3/104	70/17911	0.00785502928329796	0.172361785416367	0.161825415310048	PRKACA/SH3GLB1/GAPDH	3
GO:0048194	Golgi vesicle budding	3/104	71/17911	0.00816746217031329	0.174239192966684	0.163588058089608	SERPINA1/NAPA/GOLPH3	3
GO:0030163	protein catabolic process	5/104	217/17911	0.00869983354510487	0.180580328720015	0.169541564108018	PRKACA/PPT1/LONP1/PSMC3/EEF1A1	5
GO:0009611	response to wounding	6/104	316/17911	0.0103046522132161	0.208262444730262	0.19553148936435	PRKACA/SERPINA1/CAPZA1/AIMP1/HBB/PROCR	6
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	2/104	29/17911	0.0122413133010514	0.229300697931889	0.215283687065987	PDIA3/HLA-A	2
GO:0006672	ceramide metabolic process	2/104	29/17911	0.0122413133010514	0.229300697931889	0.215283687065987	RACK1/HTRA2	2
GO:0043001	Golgi to plasma membrane protein transport	2/104	29/17911	0.0122413133010514	0.229300697931889	0.215283687065987	RACK1/GOLPH3	2
GO:0042060	wound healing	6/104	330/17911	0.012557587856381	0.229624463659538	0.215587661193508	PRKACA/KRT6A/SERPINA1/CAPZA1/HBB/PROCR	6
GO:0051480	regulation of cytosolic calcium ion concentration	2/104	30/17911	0.0130664851517759	0.233373502245671	0.219107523352912	PRKACA/ANXA2	2
GO:1903955	positive regulation of protein targeting to mitochondrion	2/104	31/17911	0.0139152417977648	0.241380137524241	0.226624717933258	SH3GLB1/HTRA2	2
GO:0006413	translational initiation	4/104	160/17911	0.014143367433061	0.241380137524241	0.226624717933258	RPS3/RPL5/EIF4A2/MTFMT	4
GO:0033554	cellular response to stress	5/104	251/17911	0.0155505403150069	0.259626412215768	0.243755609056745	CHORDC1/ARG2/PSMD13/DNAJB6/PSMC3	5
GO:0006418	tRNA aminoacylation for protein translation	2/104	35/17911	0.017540230933303	0.281133242359519	0.263947739879757	AIMP1/IARS2	2
GO:0016049	cell growth	5/104	259/17911	0.0175708276474699	0.281133242359519	0.263947739879757	PPT1/ENO1/RACK1/NDRG3/DCUN1D3	5
GO:0031098	stress-activated protein kinase signaling cascade	2/104	37/17911	0.0194866549097107	0.305423489197098	0.286753138843218	PRDX1/IGBP1	2
GO:0006865	amino acid transport	2/104	38/17911	0.0204923548905922	0.308590755999506	0.289726792570808	SLC38A2/SFXN4	2
GO:0010942	positive regulation of cell death	2/104	38/17911	0.0204923548905922	0.308590755999506	0.289726792570808	HTRA2/HBB	2
GO:0032781	positive regulation of ATPase activity	2/104	39/17911	0.0215193413698041	0.311827437207727	0.292765617444207	DNAJB6/NAPA	2
GO:0043666	regulation of phosphoprotein phosphatase activity	2/104	39/17911	0.0215193413698041	0.311827437207727	0.292765617444207	PTPA/IGBP1	2
GO:0098761	cellular response to interleukin-7	2/104	41/17911	0.0236360720469195	0.323217795386972	0.303459690022034	YBX1/PDIA3	2
GO:0007596	blood coagulation	5/104	280/17911	0.0236820987762966	0.323217795386972	0.303459690022034	PRKACA/SERPINA1/CAPZA1/HBB/PROCR	5
GO:0006654	phosphatidic acid biosynthetic process	2/104	42/17911	0.0247252714223775	0.323217795386972	0.303459690022034	GPAT3/AGPAT5	2
GO:0006754	ATP biosynthetic process	2/104	42/17911	0.0247252714223775	0.323217795386972	0.303459690022034	ENO1/PKLR	2
GO:0034198	cellular response to amino acid starvation	2/104	42/17911	0.0247252714223775	0.323217795386972	0.303459690022034	SLC38A2/SH3GLB1	2
GO:0031640	killing of cells of other organism	2/104	44/17911	0.0269639941946742	0.323217795386972	0.303459690022034	LTF/GAPDH	2
GO:0032608	interferon-beta production	2/104	44/17911	0.0269639941946742	0.323217795386972	0.303459690022034	PPM1B/POLR3F	2
GO:0002223	stimulatory C-type lectin receptor signaling pathway	3/104	113/17911	0.0281137095193088	0.323217795386972	0.303459690022034	PRKACA/PSMD13/PSMC3	3
GO:0032880	regulation of protein localization	2/104	46/17911	0.0292813845910823	0.323217795386972	0.303459690022034	DNAJB6/RACK1	2
GO:0098542	defense response to other organism	3/104	116/17911	0.0300603663070613	0.323217795386972	0.303459690022034	ARG2/PPM1B/POLR3F	3
GO:0008015	blood circulation	3/104	118/17911	0.0313967894298078	0.323217795386972	0.303459690022034	ACTC1/CYB5R3/HBB	3
GO:0033036	macromolecule localization	3/104	118/17911	0.0313967894298078	0.323217795386972	0.303459690022034	DNAJB6/RACK1/LRP10	3
GO:0009408	response to heat	3/104	120/17911	0.0327640387025587	0.323217795386972	0.303459690022034	CHORDC1/DNAJB6/PKLR	3
GO:0009060	aerobic respiration	2/104	50/17911	0.0341438670037936	0.323217795386972	0.303459690022034	UQCRC2/IDH2	2
GO:0006521	regulation of cellular amino acid metabolic process	2/104	51/17911	0.0354054423348068	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0070555	response to interleukin-1	3/104	125/17911	0.036316380864647	0.323217795386972	0.303459690022034	PSMD13/PSMC3/IGBP1	3
GO:0003012	muscle system process	2/104	52/17911	0.0366849001076341	0.323217795386972	0.303459690022034	ENO1/ACTC1	2
GO:0034101	erythrocyte homeostasis	2/104	52/17911	0.0366849001076341	0.323217795386972	0.303459690022034	PRDX1/SFXN1	2
GO:0002244	hematopoietic progenitor cell differentiation	3/104	130/17911	0.0400590064344939	0.323217795386972	0.303459690022034	PSMD13/PSMC3/AGPAT5	3
GO:0007017	microtubule-based process	2/104	55/17911	0.0406281208580046	0.323217795386972	0.303459690022034	TUBA1C/IGBP1	2
GO:0030968	endoplasmic reticulum unfolded protein response	2/104	55/17911	0.0406281208580046	0.323217795386972	0.303459690022034	RACK1/ERO1A	2
GO:1903779	regulation of cardiac conduction	2/104	55/17911	0.0406281208580046	0.323217795386972	0.303459690022034	PRKACA/ATP1A3	2
GO:0016070	RNA metabolic process	2/104	56/17911	0.0419766721264606	0.323217795386972	0.303459690022034	HNRNPA2B1/HNRNPH1	2
GO:0019752	carboxylic acid metabolic process	2/104	56/17911	0.0419766721264606	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0030010	establishment of cell polarity	2/104	56/17911	0.0419766721264606	0.323217795386972	0.303459690022034	RACK1/GOLPH3	2
GO:0001666	response to hypoxia	4/104	231/17911	0.0456904225083547	0.323217795386972	0.303459690022034	PSMD13/LONP1/PSMC3/PKLR	4
GO:0034622	cellular protein-containing complex assembly	2/104	59/17911	0.0461214393212651	0.323217795386972	0.303459690022034	VDAC2/DNAJB12	2
GO:0034612	response to tumor necrosis factor	3/104	138/17911	0.0464375019241851	0.323217795386972	0.303459690022034	PSMD13/PSMC3/IGBP1	3
GO:0097190	apoptotic signaling pathway	4/104	234/17911	0.0475089684067784	0.323217795386972	0.303459690022034	VDAC2/RACK1/PDIA3/RPS3	4
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	2/104	60/17911	0.0475352899834456	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0006941	striated muscle contraction	2/104	63/17911	0.0518704253495411	0.323217795386972	0.303459690022034	ARG2/PRKACA	2
GO:0072655	establishment of protein localization to mitochondrion	2/104	63/17911	0.0518704253495411	0.323217795386972	0.303459690022034	SH3GLB1/HTRA2	2
GO:0048207	vesicle targeting, rough ER to cis-Golgi	2/104	64/17911	0.0533459164557966	0.323217795386972	0.303459690022034	SERPINA1/NAPA	2
GO:0051291	protein heterooligomerization	2/104	64/17911	0.0533459164557966	0.323217795386972	0.303459690022034	MAT2A/HBB	2
GO:0007005	mitochondrion organization	3/104	147/17911	0.0541755368573075	0.323217795386972	0.303459690022034	LONP1/HTRA2/GOLPH3	3
GO:0048208	COPII vesicle coating	2/104	65/17911	0.0548362614068864	0.323217795386972	0.303459690022034	SERPINA1/NAPA	2
GO:0032259	methylation	2/104	66/17911	0.056341241735802	0.323217795386972	0.303459690022034	MAT2A/NDUFAF5	2
GO:0006359	regulation of transcription by RNA polymerase III	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	POLR3F	1
GO:0010225	response to UV-C	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	DCUN1D3	1
GO:0032099	negative regulation of appetite	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	NUCB2	1
GO:0032464	positive regulation of protein homooligomerization	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	RACK1	1
GO:0033690	positive regulation of osteoblast proliferation	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	LTF	1
GO:0036376	sodium ion export across plasma membrane	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	ATP1A3	1
GO:0042538	hyperosmotic salinity response	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	LETM1	1
GO:0042761	very long-chain fatty acid biosynthetic process	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	HACD3	1
GO:0051901	positive regulation of mitochondrial depolarization	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	RACK1	1
GO:0060253	negative regulation of glial cell proliferation	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	IDH2	1
GO:0060352	cell adhesion molecule production	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	GOLPH3	1
GO:0061951	establishment of protein localization to plasma membrane	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	RACK1	1
GO:0071609	chemokine (C-C motif) ligand 5 production	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	ARG2	1
GO:0080171	lytic vacuole organization	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	TMEM165	1
GO:0090084	negative regulation of inclusion body assembly	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	DNAJB6	1
GO:1990535	neuron projection maintenance	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	ATP1A3	1
GO:2000304	positive regulation of ceramide biosynthetic process	1/104	10/17911	0.0565847911990554	0.323217795386972	0.303459690022034	RACK1	1
GO:0006914	autophagy	5/104	359/17911	0.0581606131240349	0.323217795386972	0.303459690022034	PRKACA/SH3GLB1/HTRA2/GAPDH/EEF1A1	5
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	2/104	68/17911	0.0593942446060228	0.323217795386972	0.303459690022034	DNAJB6/IGBP1	2
GO:0090114	COPII-coated vesicle budding	2/104	68/17911	0.0593942446060228	0.323217795386972	0.303459690022034	SERPINA1/NAPA	2
GO:1902036	regulation of hematopoietic stem cell differentiation	2/104	68/17911	0.0593942446060228	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	3/104	153/17911	0.0596564227584797	0.323217795386972	0.303459690022034	SERPINA1/CAPZA1/NAPA	3
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2/104	69/17911	0.0609418401141583	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:1901564	organonitrogen compound metabolic process	2/104	69/17911	0.0609418401141583	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0000050	urea cycle	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	ARG2	1
GO:0001817	regulation of cytokine production	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	LTF	1
GO:0006900	vesicle budding from membrane	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	ANXA2	1
GO:0009117	nucleotide metabolic process	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	NUDT5	1
GO:0009313	oligosaccharide catabolic process	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	NEU1	1
GO:0031665	negative regulation of lipopolysaccharide-mediated signaling pathway	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	LTF	1
GO:0032780	negative regulation of ATPase activity	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	LTF	1
GO:0045116	protein neddylation	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	RPL5	1
GO:0045176	apical protein localization	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	NAPA	1
GO:0045667	regulation of osteoblast differentiation	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	PRKACA	1
GO:0050687	negative regulation of defense response to virus	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	PPM1B	1
GO:0072611	interleukin-13 secretion	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	ARG2	1
GO:1901222	regulation of NIK/NF-kappaB signaling	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	PRDX1	1
GO:1904468	negative regulation of tumor necrosis factor secretion	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	ARG2	1
GO:2000786	positive regulation of autophagosome assembly	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	SH3GLB1	1
GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/104	11/17911	0.0620657800664536	0.323217795386972	0.303459690022034	HTRA2	1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	2/104	70/17911	0.0625032169033012	0.323217795386972	0.303459690022034	HTRA2/RPS3	2
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	2/104	71/17911	0.0640781663158516	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0044238	primary metabolic process	3/104	159/17911	0.0653880585729697	0.323217795386972	0.303459690022034	PSMD13/PSMC3/LSR	3
GO:0001895	retina homeostasis	2/104	73/17911	0.0672679579486045	0.323217795386972	0.303459690022034	LTF/PRDX1	2
GO:0071333	cellular response to glucose stimulus	2/104	73/17911	0.0672679579486045	0.323217795386972	0.303459690022034	PRKACA/RACK1	2
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	UQCRC2	1
GO:0016082	synaptic vesicle priming	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	NAPA	1
GO:0032688	negative regulation of interferon-beta production	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	PPM1B	1
GO:0034380	high-density lipoprotein particle assembly	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	PRKACA	1
GO:0042340	keratan sulfate catabolic process	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	HEXA	1
GO:0046949	fatty-acyl-CoA biosynthetic process	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	PPT1	1
GO:0061099	negative regulation of protein tyrosine kinase activity	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	RACK1	1
GO:0071474	cellular hyperosmotic response	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	LETM1	1
GO:0090161	Golgi ribbon formation	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	GOLPH3	1
GO:0098751	bone cell development	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	LTF	1
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	HTRA2	1
GO:2001171	positive regulation of ATP biosynthetic process	1/104	12/17911	0.0675152302828275	0.323217795386972	0.303459690022034	ENO1	1
GO:0033209	tumor necrosis factor-mediated signaling pathway	3/104	165/17911	0.0713638995192821	0.323217795386972	0.303459690022034	PSMD13/RACK1/PSMC3	3
GO:0006809	nitric oxide biosynthetic process	2/104	76/17911	0.0721493330419451	0.323217795386972	0.303459690022034	ARG2/HBB	2
GO:0060048	cardiac muscle contraction	2/104	76/17911	0.0721493330419451	0.323217795386972	0.303459690022034	PRKACA/ACTC1	2
GO:0006883	cellular sodium ion homeostasis	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	ATP1A3	1
GO:0010821	regulation of mitochondrion organization	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	GOLPH3	1
GO:0030048	actin filament-based movement	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	ACTC1	1
GO:0032799	low-density lipoprotein receptor particle metabolic process	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	ANXA2	1
GO:0032802	low-density lipoprotein particle receptor catabolic process	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	ANXA2	1
GO:0038007	netrin-activated signaling pathway	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	TUBB3	1
GO:0051560	mitochondrial calcium ion homeostasis	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	LETM1	1
GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	IARS2	1
GO:2000810	regulation of bicellular tight junction assembly	1/104	13/17911	0.0729333215756697	0.323217795386972	0.303459690022034	PRKACA	1
GO:1900034	regulation of cellular response to heat	2/104	77/17911	0.0738014426768501	0.323217795386972	0.303459690022034	CHORDC1/DNAJB6	2
GO:0006520	cellular amino acid metabolic process	2/104	78/17911	0.0754657171699475	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0010498	proteasomal protein catabolic process	3/104	170/17911	0.0765253026850505	0.323217795386972	0.303459690022034	PRKACA/RACK1/PSMC3	3
GO:0006094	gluconeogenesis	2/104	79/17911	0.0771419627855797	0.323217795386972	0.303459690022034	ENO1/GAPDH	2
GO:0044839	cell cycle G2/M phase transition	3/104	171/17911	0.0775769858858452	0.323217795386972	0.303459690022034	PRKACA/PSMD13/PSMC3	3
GO:0001921	positive regulation of receptor recycling	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	ANXA2	1
GO:0006907	pinocytosis	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	PPT1	1
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	ATP1A3	1
GO:0030207	chondroitin sulfate catabolic process	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	HEXA	1
GO:0032516	positive regulation of phosphoprotein phosphatase activity	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	PTPA	1
GO:0032743	positive regulation of interleukin-2 production	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	RPS3	1
GO:0050862	positive regulation of T cell receptor signaling pathway	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	RPS3	1
GO:0055003	cardiac myofibril assembly	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	ACTC1	1
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	1/104	14/17911	0.0783202326582563	0.323217795386972	0.303459690022034	PRKACA	1
GO:1901990	regulation of mitotic cell cycle phase transition	2/104	80/17911	0.0788299875886183	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0006839	mitochondrial transport	2/104	81/17911	0.0805296014304242	0.323217795386972	0.303459690022034	SH3GLB1/HTRA2	2
GO:0019079	viral genome replication	2/104	81/17911	0.0805296014304242	0.323217795386972	0.303459690022034	LTF/HACD3	2
GO:0031145	anaphase-promoting complex-dependent catabolic process	2/104	81/17911	0.0805296014304242	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0006626	protein targeting to mitochondrion	2/104	82/17911	0.0822406159349041	0.323217795386972	0.303459690022034	SH3GLB1/HTRA2	2
GO:0000002	mitochondrial genome maintenance	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	LONP1	1
GO:0006098	pentose-phosphate shunt	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	TALDO1	1
GO:0006103	2-oxoglutarate metabolic process	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	IDH2	1
GO:0009152	purine ribonucleotide biosynthetic process	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	ENO1	1
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	ENO1	1
GO:0015671	oxygen transport	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	HBB	1
GO:0033198	response to ATP	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	PKLR	1
GO:0034656	nucleobase-containing small molecule catabolic process	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	NUDT5	1
GO:0035635	entry of bacterium into host cell	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	KRT6A	1
GO:0050658	RNA transport	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	HNRNPA2B1	1
GO:0052695	cellular glucuronidation	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	UGT1A4	1
GO:0055008	cardiac muscle tissue morphogenesis	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	ACTC1	1
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	PRKACA	1
GO:0071218	cellular response to misfolded protein	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	DNAJB12	1
GO:0090162	establishment of epithelial cell polarity	1/104	15/17911	0.0836761412353104	0.323217795386972	0.303459690022034	GOLPH3	1
GO:0006805	xenobiotic metabolic process	2/104	83/17911	0.0839628444846695	0.323217795386972	0.303459690022034	AKR7A2/CYB5R3	2
GO:0060218	hematopoietic stem cell differentiation	2/104	83/17911	0.0839628444846695	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0050852	T cell receptor signaling pathway	3/104	180/17911	0.087325350392987	0.323217795386972	0.303459690022034	PSMD13/PSMC3/RPS3	3
GO:0006820	anion transport	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	VDAC2	1
