ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04932	Non-alcoholic fatty liver disease (NAFLD)	2/64	149/8039	0.333254565101948	0.538282621607705	0.519951015299083	UQCRC2/PKLR	2
hsa04913	Ovarian steroidogenesis	1/64	51/8039	0.335635046414216	0.538282621607705	0.519951015299083	PRKACA	1
hsa05320	Autoimmune thyroid disease	1/64	53/8039	0.346238868287256	0.550099136531155	0.531365110209661	HLA-A	1
hsa04923	Regulation of lipolysis in adipocytes	1/64	56/8039	0.361832952569526	0.561994210374605	0.542855088659061	PRKACA	1
hsa04218	Cellular senescence	2/64	160/8039	0.36520414996806	0.561994210374605	0.542855088659061	VDAC2/HLA-A	2
hsa00480	Glutathione metabolism	1/64	57/8039	0.366949160891654	0.561994210374605	0.542855088659061	IDH2	1
hsa05134	Legionellosis	1/64	57/8039	0.366949160891654	0.561994210374605	0.542855088659061	EEF1A1	1
hsa05416	Viral myocarditis	1/64	60/8039	0.382056752264468	0.574381235836809	0.554820264956917	HLA-A	1
hsa04022	cGMP-PKG signaling pathway	2/64	167/8039	0.38524984670614	0.574381235836809	0.554820264956917	VDAC2/ATP1A3	2
hsa00140	Steroid hormone biosynthesis	1/64	61/8039	0.38701330920833	0.574381235836809	0.554820264956917	UGT1A4	1
hsa04530	Tight junction	2/64	169/8039	0.39092998119148	0.574381235836809	0.554820264956917	PRKACA/TUBA1C	2
hsa04213	Longevity regulating pathway - multiple species	1/64	62/8039	0.391930725629822	0.574381235836809	0.554820264956917	PRKACA	1
hsa04623	Cytosolic DNA-sensing pathway	1/64	63/8039	0.396809305742608	0.576560529711482	0.556925341393134	POLR3F	1
hsa04927	Cortisol synthesis and secretion	1/64	65/8039	0.406451162281169	0.585565233794904	0.565623383727585	PRKACA	1
hsa00830	Retinol metabolism	1/64	67/8039	0.415941266315305	0.587788087157745	0.567770536201909	UGT1A4	1
hsa04720	Long-term potentiation	1/64	67/8039	0.415941266315305	0.587788087157745	0.567770536201909	PRKACA	1
hsa03013	RNA transport	2/64	180/8039	0.421751947910695	0.587788087157745	0.567770536201909	EIF4A2/EEF1A1	2
hsa04924	Renin secretion	1/64	69/8039	0.425281968943545	0.587788087157745	0.567770536201909	PRKACA	1
hsa05031	Amphetamine addiction	1/64	69/8039	0.425281968943545	0.587788087157745	0.567770536201909	PRKACA	1
hsa00982	Drug metabolism - cytochrome P450	1/64	72/8039	0.439017950193204	0.597530339350241	0.577181008907972	UGT1A4	1
hsa05034	Alcoholism	2/64	187/8039	0.440963209198046	0.597530339350241	0.577181008907972	PRKACA/GNB2	2
hsa04062	Chemokine signaling pathway	2/64	189/8039	0.446390312338121	0.597530339350241	0.577181008907972	PRKACA/GNB2	2
hsa05167	Kaposi sarcoma-associated herpesvirus infection	2/64	189/8039	0.446390312338121	0.597530339350241	0.577181008907972	HLA-A/GNB2	2
hsa04020	Calcium signaling pathway	2/64	193/8039	0.457158817172461	0.607164054057175	0.586486640451512	VDAC2/PRKACA	2
hsa05140	Leishmaniasis	1/64	77/8039	0.461196543960741	0.607778391266093	0.587080055959817	EEF1A1	1
hsa00983	Drug metabolism - other enzymes	1/64	79/8039	0.469824270047874	0.609695617619379	0.588931989774756	UGT1A4	1
hsa03018	RNA degradation	1/64	79/8039	0.469824270047874	0.609695617619379	0.588931989774756	ENO1	1
hsa05203	Viral carcinogenesis	2/64	204/8039	0.486157465219939	0.617421916874597	0.596395164287537	PRKACA/HLA-A	2
hsa04742	Taste transduction	1/64	83/8039	0.48667374624233	0.617421916874597	0.596395164287537	PRKACA	1
hsa05204	Chemical carcinogenesis	1/64	83/8039	0.48667374624233	0.617421916874597	0.596395164287537	UGT1A4	1
hsa04211	Longevity regulating pathway	1/64	89/8039	0.510964207626587	0.641169657820471	0.619334158637731	PRKACA	1
hsa05410	Hypertrophic cardiomyopathy (HCM)	1/64	90/8039	0.514901099540034	0.641169657820471	0.619334158637731	ACTC1	1
hsa04024	cAMP signaling pathway	2/64	216/8039	0.51670731247885	0.641169657820471	0.619334158637731	PRKACA/ATP1A3	2
hsa04912	GnRH signaling pathway	1/64	93/8039	0.526525535383469	0.648618413153549	0.626529241188568	PRKACA	1
hsa01522	Endocrine resistance	1/64	98/8039	0.545293176866497	0.656291852998786	0.633941356457032	PRKACA	1
hsa04070	Phosphatidylinositol signaling system	1/64	99/8039	0.548957858478453	0.656291852998786	0.633941356457032	PIP4P1	1
hsa04914	Progesterone-mediated oocyte maturation	1/64	99/8039	0.548957858478453	0.656291852998786	0.633941356457032	PRKACA	1
hsa04750	Inflammatory mediator regulation of TRP channels	1/64	100/8039	0.552593462641851	0.656291852998786	0.633941356457032	PRKACA	1
hsa04014	Ras signaling pathway	2/64	232/8039	0.555580536047433	0.656291852998786	0.633941356457032	PRKACA/GNB2	2
hsa04916	Melanogenesis	1/64	101/8039	0.556200216438415	0.656291852998786	0.633941356457032	PRKACA	1
hsa04972	Pancreatic secretion	1/64	102/8039	0.559778345204847	0.656291852998786	0.633941356457032	ATP1A3	1
hsa04922	Glucagon signaling pathway	1/64	106/8039	0.573809056363525	0.66358870463809	0.640989708504904	PRKACA	1
hsa04928	Parathyroid hormone synthesis, secretion and action	1/64	106/8039	0.573809056363525	0.66358870463809	0.640989708504904	PRKACA	1
hsa04931	Insulin resistance	1/64	108/8039	0.580658394456997	0.666972480119523	0.644258247050437	PTPA	1
hsa04935	Growth hormone synthesis, secretion and action	1/64	119/8039	0.616437064452144	0.703317456086338	0.679365468417763	PRKACA	1
hsa04611	Platelet activation	1/64	124/8039	0.631689898024112	0.71591521776066	0.691534204152712	PRKACA	1
hsa04114	Oocyte meiosis	1/64	128/8039	0.643460887645601	0.724426164899021	0.6997553047941	PRKACA	1
hsa04650	Natural killer cell mediated cytotoxicity	1/64	131/8039	0.652045354007942	0.725982747872669	0.701258877202083	HLA-A	1
hsa04270	Vascular smooth muscle contraction	1/64	132/8039	0.654861375422142	0.725982747872669	0.701258877202083	PRKACA	1
hsa00190	Oxidative phosphorylation	1/64	133/8039	0.657654959837594	0.725982747872669	0.701258877202083	UQCRC2	1
hsa04915	Estrogen signaling pathway	1/64	138/8039	0.67129243802453	0.731536631180578	0.70662361897319	PRKACA	1
hsa05162	Measles	1/64	138/8039	0.67129243802453	0.731536631180578	0.70662361897319	RACK1	1
hsa04010	MAPK signaling pathway	2/64	294/8039	0.685208218997967	0.741945205284423	0.716677721513126	PRKACA/PPM1B	2
hsa04072	Phospholipase D signaling pathway	1/64	148/8039	0.696982766412455	0.743155413731426	0.717846715430975	AGPAT5	1
hsa04514	Cell adhesion molecules (CAMs)	1/64	148/8039	0.696982766412455	0.743155413731426	0.717846715430975	HLA-A	1
hsa03040	Spliceosome	1/64	149/8039	0.699440389394283	0.743155413731426	0.717846715430975	DHX15	1
hsa04921	Oxytocin signaling pathway	1/64	154/8039	0.711437216840415	0.749027752643722	0.723519067569168	PRKACA	1
hsa04934	Cushing syndrome	1/64	155/8039	0.713779387813429	0.749027752643722	0.723519067569168	PRKACA	1
hsa04217	Necroptosis	1/64	159/8039	0.722962378253672	0.75174459207721	0.7261433830591	VDAC2	1
hsa04310	Wnt signaling pathway	1/64	160/8039	0.725212430003896	0.75174459207721	0.7261433830591	PRKACA	1
hsa05165	Human papillomavirus infection	2/64	330/8039	0.745491163622682	0.768081804944581	0.741924220256066	PRKACA/HLA-A	2
hsa04621	NOD-like receptor signaling pathway	1/64	181/8039	0.768517777774558	0.787036278443824	0.760233185369886	VDAC2	1
hsa05205	Proteoglycans in cancer	1/64	205/8039	0.809825106174301	0.824372862572642	0.796298244961809	PRKACA	1
hsa05168	Herpes simplex virus 1 infection	2/64	491/8039	0.909417143599558	0.920243538166219	0.888903974946936	PDIA3/HLA-A	2
hsa04151	PI3K-Akt signaling pathway	1/64	354/8039	0.944635177941579	0.950224735207505	0.917864140510036	GNB2	1
hsa04740	Olfactory transduction	1/64	448/8039	0.974896000830526	0.974896000830526	0.941695208232583	PRKACA	1
